Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z
17:17:04:2956,1,0,0,0,0,0
17:17:04:2966,1,0,0,0,0,0
17:17:04:2976,1,0,0,0,0,0
17:17:04:2986,1,0,0,0,0,0
17:17:04:2996,1,0,0,0,0,0
17:17:04:3006,1,0,0,0,0,0
17:17:04:3016,1,0,0,0,0,0
17:17:04:3026,1,0,0,0,0,0
17:17:04:3036,1,0,0,0,0,0
17:17:04:3046,1,0,0,0,0,0
17:17:04:3056,1,0,0,0,0,0
17:17:04:3066,1,0,0,0,0,0
17:17:04:3076,1,0,0,0,0,0
17:17:04:3086,1,0,0,0,0,0
17:17:04:3096,1,0,0,0,0,0
17:17:04:3106,1,0,0,0,0,0
17:17:04:3116,1,0,0,0,0,0
17:17:04:3126,1,0,0,0,0,0
17:17:04:3136,1,0,0,0,0,0
17:17:04:3146,1,0,0,0,0,0
17:17:04:3156,1,0,0,0,0,0
17:17:04:3166,1,0,0,0,0,0
17:17:04:3176,1,0,0,0,0,0
17:17:04:3186,1,0,0,0,0,0
17:17:04:3196,1,0,0,0,0,0
17:17:04:3206,1,0,0,0,0,0
17:17:04:3216,1,0,0,0,0,0
17:17:04:3226,1,0,0,0,0,0
17:17:04:3236,1,0,0,0,0,0
17:17:04:3246,1,0,0,0,0,0
17:17:04:3256,1,0,0,0,0,0
17:17:04:3266,1,0,0,0,0,0
17:17:04:3276,1,0,0,0,0,0
17:17:04:3286,1,0,0,0,0,0
17:17:04:3296,1,0,0,0,0,0
17:17:04:3306,1,0,0,0,0,0
17:17:04:3316,1,0,0,0,0,0
17:17:04:3326,1,0,0,0,0,0
17:17:04:3336,1,0,0,0,0,0
17:17:04:3346,1,0,0,0,0,0
17:17:04:3356,1,0,0,0,0,0
17:17:04:3366,1,0,0,0,0,0
17:17:04:3376,1,0,0,0,0,0
17:17:04:3386,1,0,0,0,0,0
17:17:04:3396,1,0,0,0,0,0
17:17:04:3406,1,0,0,0,0,0
17:17:04:3416,1,0,0,0,0,0
17:17:04:3426,1,0,0,0,0,0
17:17:04:3436,1,0,0,0,0,0
17:17:04:3446,1,0,0,0,0,0
17:17:04:3456,1,0,0,0,0,0
17:17:04:3466,1,0,0,0,0,0
17:17:04:3476,1,0,0,0,0,0
17:17:04:3486,1,0,0,0,0,0
17:17:04:3496,1,0,0,0,0,0
17:17:04:3506,1,0,0,0,0,0
17:17:04:3516,1,0,0,0,0,0
17:17:04:3526,1,0,0,0,0,0
17:17:04:3536,1,0,0,0,0,0
17:17:04:3546,1,0,0,0,0,0
17:17:04:3556,1,0,0,0,0,0
17:17:04:3566,1,0,0,0,0,0
17:17:04:3576,1,0,0,0,0,0
17:17:04:3586,1,0,0,0,0,0
17:17:04:3596,1,0,0,0,0,0
17:17:04:3606,1,0,0,0,0,0
17:17:04:3616,1,0,0,0,0,0
17:17:04:3626,1,0,0,0,0,0
17:17:04:3636,1,0,0,0,0,0
17:17:04:3646,1,0,0,0,0,0
17:17:04:3656,1,0,0,0,0,0
17:17:04:3666,1,0,0,0,0,0
17:17:04:3676,1,0,0,0,0,0
17:17:04:3686,1,0,0,0,0,0
17:17:04:3696,1,0,0,0,0,0
17:17:04:3706,1,0,0,0,0,0
17:17:04:3716,1,0,0,0,0,0
17:17:04:3726,1,0,0,0,0,0
17:17:04:3736,1,0,0,0,0,0
17:17:04:3746,1,0,0,0,0,0
17:17:04:3756,1,0,0,0,0,0
17:17:04:3766,1,0,0,0,0,0
17:17:04:3776,1,0,0,0,0,0
17:17:04:3786,1,0,0,0,0,0
17:17:04:3796,1,0,0,0,0,0
17:17:04:3806,1,0,0,0,0,0
17:17:04:3816,1,0,0,0,0,0
17:17:04:3826,1,0,0,0,0,0
17:17:04:3836,1,0,0,0,0,0
17:17:04:3846,1,0,0,0,0,0
17:17:04:3856,1,0,0,0,0,0
17:17:04:3866,1,0,0,0,0,0
17:17:04:3876,1,0,0,0,0,0
17:17:04:3886,1,0,0,0,0,0
17:17:04:3896,1,0,0,0,0,0
17:17:04:3906,1,0,0,0,0,0
17:17:04:3916,1,0,0,0,0,0
17:17:04:3926,1,0,0,0,0,0
17:17:04:3936,1,0,0,0,0,0
17:17:04:3946,1,0,0,0,0,0
17:17:04:3956,1,0,0,0,0,0
17:17:04:3966,1,0,0,0,0,0
17:17:04:3976,1,0,0,0,0,0
17:17:04:3986,1,0,0,0,0,0
17:17:04:3996,1,0,0,0,0,0
17:17:04:4006,1,0,0,0,0,0
17:17:04:4016,1,0,0,0,0,0
17:17:04:4026,1,0,0,0,0,0
17:17:04:4036,1,0,0,0,0,0
17:17:04:4046,1,0,0,0,0,0
17:17:04:4056,1,0,0,0,0,0
17:17:04:4066,1,0,0,0,0,0
17:17:04:4076,1,0,0,0,0,0
17:17:04:4086,1,0,0,0,0,0
17:17:04:4096,1,0,0,0,0,0
17:17:04:4106,1,0,0,0,0,0
17:17:04:4116,1,0,0,0,0,0
17:17:04:4126,1,0,0,0,0,0
17:17:04:4136,1,0,0,0,0,0
17:17:04:4146,1,0,0,0,0,0
17:17:04:4156,1,0,0,0,0,0
17:17:04:4166,1,0,0,0,0,0
17:17:04:4176,1,0,0,0,0,0
17:17:04:4186,1,0,0,0,0,0
17:17:04:4196,1,0,0,0,0,0
17:17:04:4206,1,0,0,0,0,0
17:17:04:4216,1,0,0,0,0,0
17:17:04:4226,1,0,0,0,0,0
17:17:04:4236,1,0,0,0,0,0
17:17:04:4246,1,0,0,0,0,0
17:17:04:4256,1,0,0,0,0,0
17:17:04:4266,1,0,0,0,0,0
17:17:04:4276,1,0,0,0,0,0
17:17:04:4286,1,0,0,0,0,0
17:17:04:4296,1,0,0,0,0,0
17:17:04:4306,1,0,0,0,0,0
17:17:04:4316,1,0,0,0,0,0
17:17:04:4326,1,0,0,0,0,0
17:17:04:4336,1,0,0,0,0,0
17:17:04:4346,1,0,0,0,0,0
17:17:04:4356,1,0,0,0,0,0
17:17:04:4366,1,0,0,0,0,0
17:17:04:4376,1,0,0,0,0,0
17:17:04:4386,1,0,0,0,0,0
17:17:04:4396,1,0,0,0,0,0
17:17:04:4406,1,0,0,0,0,0
17:17:04:4416,1,0,0,0,0,0
17:17:04:4426,1,0,0,0,0,0
17:17:04:4436,1,0,0,0,0,0
17:17:04:4446,1,0,0,0,0,0
17:17:04:4456,1,0,0,0,0,0
17:17:04:4466,1,0,0,0,0,0
17:17:04:4476,1,0,0,0,0,0
17:17:04:4486,1,0,0,0,0,0
17:17:04:4496,1,0,0,0,0,0
17:17:04:4506,1,0,0,0,0,0
17:17:04:4516,1,0,0,0,0,0
17:17:04:4526,1,0,0,0,0,0
17:17:04:4536,1,0,0,0,0,0
17:17:04:4546,1,0,0,0,0,0
17:17:04:4556,1,0,0,0,0,0
17:17:04:4566,1,0,0,0,0,0
17:17:04:4576,1,0,0,0,0,0
17:17:04:4586,1,0,0,0,0,0
17:17:04:4596,1,0,0,0,0,0
17:17:04:4606,1,0,0,0,0,0
17:17:04:4616,1,0,0,0,0,0
17:17:04:4626,1,0,0,0,0,0
17:17:04:4636,1,0,0,0,0,0
17:17:04:4646,1,0,0,0,0,0
17:17:04:4656,1,0,0,0,0,0
17:17:04:4666,1,0,0,0,0,0
17:17:04:4676,1,0,0,0,0,0
17:17:04:4686,1,0,0,0,0,0
17:17:04:4696,1,0,0,0,0,0
17:17:04:4706,1,0,0,0,0,0
17:17:04:4716,1,0,0,0,0,0
17:17:04:4726,1,0,0,0,0,0
17:17:04:4736,1,0,0,0,0,0
17:17:04:4746,1,0,0,0,0,0
17:17:04:4756,1,0,0,0,0,0
17:17:04:4766,1,0,0,0,0,0
17:17:04:4776,1,0,0,0,0,0
17:17:04:4786,1,0,0,0,0,0
17:17:04:4796,1,0,0,0,0,0
17:17:04:4806,1,0,0,0,0,0
17:17:04:4816,1,0,0,0,0,0
17:17:04:4826,1,0,0,0,0,0
17:17:04:4836,1,0,0,0,0,0
17:17:04:4846,1,0,0,0,0,0
17:17:04:4856,1,0,0,0,0,0
17:17:04:4866,1,0,0,0,0,0
17:17:04:4876,1,0,0,0,0,0
17:17:04:4886,1,0,0,0,0,0
17:17:04:4896,1,0,0,0,0,0
17:17:04:4906,1,0,0,0,0,0
17:17:04:4916,1,0,0,0,0,0
17:17:04:4926,1,0,0,0,0,0
17:17:04:4936,1,0,0,0,0,0
17:17:04:4946,1,0,0,0,0,0
17:17:04:4956,1,0,0,0,0,0
17:17:04:4966,1,0,0,0,0,0
17:17:04:4976,1,0,0,0,0,0
17:17:04:4986,1,0,0,0,0,0
17:17:04:4996,1,0,0,0,0,0
17:17:04:5006,1,0,0,0,0,0
17:17:04:5016,1,0,0,0,0,0
17:17:04:5026,1,0,0,0,0,0
17:17:04:5036,1,0,0,0,0,0
17:17:04:5046,1,0,0,0,0,0
17:17:04:5056,1,0,0,0,0,0
17:17:04:5066,1,0,0,0,0,0
17:17:04:5076,1,0,0,0,0,0
17:17:04:5086,1,0,0,0,0,0
17:17:04:5096,1,0,0,0,0,0
17:17:04:5106,1,0,0,0,0,0
17:17:04:5116,1,0,0,0,0,0
17:17:04:5126,1,0,0,0,0,0
17:17:04:5136,1,0,0,0,0,0
17:17:04:5146,1,0,0,0,0,0
17:17:04:5156,1,0,0,0,0,0
17:17:04:5166,1,0,0,0,0,0
17:17:04:5176,1,0,0,0,0,0
17:17:04:5186,1,0,0,0,0,0
17:17:04:5196,1,0,0,0,0,0
17:17:04:5206,1,0,0,0,0,0
17:17:04:5216,1,0,0,0,0,0
17:17:04:5226,1,0,0,0,0,0
17:17:04:5236,1,0,0,0,0,0
17:17:04:5246,1,0,0,0,0,0
17:17:04:5256,1,0,0,0,0,0
17:17:04:5266,1,0,0,0,0,0
17:17:04:5276,1,0,0,0,0,0
17:17:04:5286,1,0,0,0,0,0
17:17:04:5296,1,0,0,0,0,0
17:17:04:5306,1,0,0,0,0,0
17:17:04:5316,1,0,0,0,0,0
17:17:04:5326,1,0,0,0,0,0
17:17:04:5336,1,0,0,0,0,0
17:17:04:5346,1,0,0,0,0,0
17:17:04:5356,1,0,0,0,0,0
17:17:04:5366,1,0,0,0,0,0
17:17:04:5376,1,0,0,0,0,0
17:17:04:5386,1,0,0,0,0,0
17:17:04:5396,1,0,0,0,0,0
17:17:04:5406,1,0,0,0,0,0
17:17:04:5416,1,0,0,0,0,0
17:17:04:5426,1,0,0,0,0,0
17:17:04:5436,1,0,0,0,0,0
17:17:04:5446,1,0,0,0,0,0
17:17:04:5456,1,0,0,0,0,0
17:17:04:5466,1,0,0,0,0,0
17:17:04:5476,1,0,0,0,0,0
17:17:04:5486,1,0,0,0,0,0
17:17:04:5496,1,0,0,0,0,0
17:17:04:5506,1,0,0,0,0,0
17:17:04:5516,1,0,0,0,0,0
17:17:04:5526,1,0,0,0,0,0
17:17:04:5536,1,0,0,0,0,0
17:17:04:5546,1,0,0,0,0,0
17:17:04:5556,1,0,0,0,0,0
17:17:04:5566,1,0,0,0,0,0
17:17:04:5576,1,0,0,0,0,0
17:17:04:5586,1,0,0,0,0,0
17:17:04:5596,1,0,0,0,0,0
17:17:04:5606,1,0,0,0,0,0
17:17:04:5616,1,0,0,0,0,0
17:17:04:5626,1,0,0,0,0,0
17:17:04:5636,1,0,0,0,0,0
17:17:04:5646,1,0,0,0,0,0
17:17:04:5656,1,0,0,0,0,0
17:17:04:5666,1,0,0,0,0,0
17:17:04:5676,1,0,0,0,0,0
17:17:04:5686,1,0,0,0,0,0
17:17:04:5696,1,0,0,0,0,0
17:17:04:5706,1,0,0,0,0,0
17:17:04:5716,1,0,0,0,0,0
17:17:04:5726,1,0,0,0,0,0
17:17:04:5736,1,0,0,0,0,0
17:17:04:5746,1,0,0,0,0,0
17:17:04:5756,1,0,0,0,0,0
17:17:04:5766,1,0,0,0,0,0
17:17:04:5776,1,0,0,0,0,0
17:17:04:5786,1,0,0,0,0,0
17:17:04:5796,1,0,0,0,0,0
17:17:04:5806,1,0,0,0,0,0
17:17:04:5816,1,0,0,0,0,0
17:17:04:5826,1,0,0,0,0,0
17:17:04:5836,1,0,0,0,0,0
17:17:04:5846,1,0,0,0,0,0
17:17:04:5856,1,0,0,0,0,0
17:17:04:5866,1,0,0,0,0,0
17:17:04:5876,1,0,0,0,0,0
17:17:04:5886,1,0,0,0,0,0
17:17:04:5896,1,0,0,0,0,0
17:17:04:5906,1,0,0,0,0,0
17:17:04:5916,1,0,0,0,0,0
17:17:04:5926,1,0,0,0,0,0
17:17:04:5936,1,0,0,0,0,0
17:17:04:5946,1,0,0,0,0,0
17:17:04:5956,1,0,0,0,0,0
17:17:04:5966,1,0,0,0,0,0
17:17:04:5976,1,0,0,0,0,0
17:17:04:5986,1,0,0,0,0,0
17:17:04:5996,1,0,0,0,0,0
17:17:04:6006,1,0,0,0,0,0
17:17:04:6016,1,0,0,0,0,0
17:17:04:6026,1,0,0,0,0,0
17:17:04:6036,1,0,0,0,0,0
17:17:04:6046,1,0,0,0,0,0
17:17:04:6056,1,0,0,0,0,0
17:17:04:6066,1,0,0,0,0,0
17:17:04:6076,1,0,0,0,0,0
17:17:04:6086,1,0,0,0,0,0
17:17:04:6096,1,0,0,0,0,0
17:17:04:6106,1,0,0,0,0,0
17:17:04:6116,1,0,0,0,0,0
17:17:04:6126,1,0,0,0,0,0
17:17:04:6136,1,0,0,0,0,0
17:17:04:6146,1,0,0,0,0,0
17:17:04:6156,1,0,0,0,0,0
17:17:04:6166,1,0,0,0,0,0
17:17:04:6176,1,0,0,0,0,0
17:17:04:6186,1,0,0,0,0,0
17:17:04:6196,1,0,0,0,0,0
17:17:04:6206,1,0,0,0,0,0
17:17:04:6216,1,0,0,0,0,0
17:17:04:6226,1,0,0,0,0,0
17:17:04:6236,1,0,0,0,0,0
17:17:04:6246,1,0,0,0,0,0
17:17:04:6256,1,0,0,0,0,0
17:17:04:6266,1,0,0,0,0,0
17:17:04:6276,1,0,0,0,0,0
17:17:04:6286,1,0,0,0,0,0
17:17:04:6296,1,0,0,0,0,0
17:17:04:6306,1,0,0,0,0,0
17:17:04:6316,1,0,0,0,0,0
17:17:04:6326,1,0,0,0,0,0
17:17:04:6336,1,0,0,0,0,0
17:17:04:6346,1,0,0,0,0,0
17:17:04:6356,1,0,0,0,0,0
17:17:04:6366,1,0,0,0,0,0
17:17:04:6376,1,0,0,0,0,0
17:17:04:6386,1,0,0,0,0,0
17:17:04:6396,1,0,0,0,0,0
17:17:04:6406,1,0,0,0,0,0
17:17:04:6416,1,0,0,0,0,0
17:17:04:6426,1,0,0,0,0,0
17:17:04:6436,1,0,0,0,0,0
17:17:04:6446,1,0,0,0,0,0
17:17:04:6456,1,0,0,0,0,0
17:17:04:6466,1,0,0,0,0,0
17:17:04:6476,1,0,0,0,0,0
17:17:04:6486,1,0,0,0,0,0
17:17:04:6496,1,0,0,0,0,0
17:17:04:6506,1,0,0,0,0,0
17:17:04:6516,1,0,0,0,0,0
17:17:04:6526,1,0,0,0,0,0
17:17:04:6536,1,0,0,0,0,0
17:17:04:6546,1,0,0,0,0,0
17:17:04:6556,1,0,0,0,0,0
17:17:04:6566,1,0,0,0,0,0
17:17:04:6576,1,0,0,0,0,0
17:17:04:6586,1,0,0,0,0,0
17:17:04:6596,1,0,0,0,0,0
17:17:04:6606,1,0,0,0,0,0
17:17:04:6616,1,0,0,0,0,0
17:17:04:6626,1,0,0,0,0,0
17:17:04:6636,1,0,0,0,0,0
17:17:04:6646,1,0,0,0,0,0
17:17:04:6656,1,0,0,0,0,0
17:17:04:6666,1,0,0,0,0,0
17:17:04:6676,1,0,0,0,0,0
17:17:04:6686,1,0,0,0,0,0
17:17:04:6696,1,0,0,0,0,0
17:17:04:6706,1,0,0,0,0,0
17:17:04:6716,1,0,0,0,0,0
17:17:04:6726,1,0,0,0,0,0
17:17:04:6736,1,0,0,0,0,0
17:17:04:6746,1,0,0,0,0,0
17:17:04:6756,1,0,0,0,0,0
17:17:04:6766,1,0,0,0,0,0
17:17:04:6776,1,0,0,0,0,0
17:17:04:6786,1,0,0,0,0,0
17:17:04:6796,1,0,0,0,0,0
17:17:04:6806,1,0,0,0,0,0
17:17:04:6816,1,0,0,0,0,0
17:17:04:6826,1,0,0,0,0,0
17:17:04:6836,1,0,0,0,0,0
17:17:04:6846,1,0,0,0,0,0
17:17:04:6856,1,0,0,0,0,0
17:17:04:6866,1,0,0,0,0,0
17:17:04:6876,1,0,0,0,0,0
17:17:04:6886,1,0,0,0,0,0
17:17:04:6896,1,0,0,0,0,0
17:17:04:6906,1,0,0,0,0,0
17:17:04:6916,1,0,0,0,0,0
17:17:04:6926,1,0,0,0,0,0
17:17:04:6936,1,0,0,0,0,0
17:17:04:6946,1,0,0,0,0,0
17:17:04:6956,1,0,0,0,0,0
17:17:04:6966,1,0,0,0,0,0
17:17:04:6976,1,0,0,0,0,0
17:17:04:6986,1,0,0,0,0,0
17:17:04:6996,1,0,0,0,0,0
17:17:04:7006,1,0,0,0,0,0
17:17:04:7016,1,0,0,0,0,0
17:17:04:7026,1,0,0,0,0,0
17:17:04:7036,1,0,0,0,0,0
17:17:04:7046,1,0,0,0,0,0
17:17:04:7056,1,0,0,0,0,0
17:17:04:7066,1,0,0,0,0,0
17:17:04:7076,1,0,0,0,0,0
17:17:04:7086,1,0,0,0,0,0
17:17:04:7096,1,0,0,0,0,0
17:17:04:7106,1,0,0,0,0,0
17:17:04:7116,1,0,0,0,0,0
17:17:04:7126,1,0,0,0,0,0
17:17:04:7136,1,0,0,0,0,0
17:17:04:7146,1,0,0,0,0,0
17:17:04:7156,1,0,0,0,0,0
17:17:04:7166,1,0,0,0,0,0
17:17:04:7176,1,0,0,0,0,0
17:17:04:7186,1,0,0,0,0,0
17:17:04:7196,1,0,0,0,0,0
17:17:04:7206,1,0,0,0,0,0
17:17:04:7216,1,0,0,0,0,0
17:17:04:7226,1,0,0,0,0,0
17:17:04:7236,1,0,0,0,0,0
17:17:04:7246,1,0,0,0,0,0
17:17:04:7256,1,0,0,0,0,0
17:17:04:7266,1,0,0,0,0,0
17:17:04:7276,1,0,0,0,0,0
17:17:04:7286,1,0,0,0,0,0
17:17:04:7296,1,0,0,0,0,0
17:17:04:7306,1,0,0,0,0,0
17:17:04:7316,1,0,0,0,0,0
17:17:04:7326,1,0,0,0,0,0
17:17:04:7336,1,0,0,0,0,0
17:17:04:7346,1,0,0,0,0,0
17:17:04:7356,1,0,0,0,0,0
17:17:04:7366,1,0,0,0,0,0
17:17:04:7376,1,0,0,0,0,0
17:17:04:7386,1,0,0,0,0,0
17:17:04:7396,1,0,0,0,0,0
17:17:04:7406,1,0,0,0,0,0
17:17:04:7416,1,0,0,0,0,0
17:17:04:7426,1,0,0,0,0,0
17:17:04:7436,1,0,0,0,0,0
17:17:04:7446,1,0,0,0,0,0
17:17:04:7456,1,0,0,0,0,0
17:17:04:7466,1,0,0,0,0,0
17:17:04:7476,1,0,0,0,0,0
17:17:04:7486,1,0,0,0,0,0
17:17:04:7496,1,0,0,0,0,0
17:17:04:7506,1,0,0,0,0,0
17:17:04:7516,1,0,0,0,0,0
17:17:04:7526,1,0,0,0,0,0
17:17:04:7536,1,0,0,0,0,0
17:17:04:7546,1,0,0,0,0,0
17:17:04:7556,1,0,0,0,0,0
17:17:04:7566,1,0,0,0,0,0
17:17:04:7576,1,0,0,0,0,0
17:17:04:7586,1,0,0,0,0,0
17:17:04:7596,1,0,0,0,0,0
17:17:04:7606,1,0,0,0,0,0
17:17:04:7616,1,0,0,0,0,0
17:17:04:7626,1,0,0,0,0,0
17:17:04:7636,1,0,0,0,0,0
17:17:04:7646,1,0,0,0,0,0
17:17:04:7656,1,0,0,0,0,0
17:17:04:7666,1,0,0,0,0,0
17:17:04:7676,1,0,0,0,0,0
17:17:04:7686,1,0,0,0,0,0
17:17:04:7696,1,0,0,0,0,0
17:17:04:7706,1,0,0,0,0,0
17:17:04:7716,1,0,0,0,0,0
17:17:04:7726,1,0,0,0,0,0
17:17:04:7736,1,0,0,0,0,0
17:17:04:7746,1,0,0,0,0,0
17:17:04:7756,1,0,0,0,0,0
17:17:04:7766,1,0,0,0,0,0
17:17:04:7776,1,0,0,0,0,0
17:17:04:7786,1,0,0,0,0,0
17:17:04:7796,1,0,0,0,0,0
17:17:04:7806,1,0,0,0,0,0
17:17:04:7816,1,0,0,0,0,0
17:17:04:7826,1,0,0,0,0,0
17:17:04:7836,1,0,0,0,0,0
17:17:04:7846,1,0,0,0,0,0
17:17:04:7856,1,0,0,0,0,0
17:17:04:7866,1,0,0,0,0,0
17:17:04:7876,1,0,0,0,0,0
17:17:04:7886,1,0,0,0,0,0
17:17:04:7896,1,0,0,0,0,0
17:17:04:7906,1,0,0,0,0,0
17:17:04:7916,1,0,0,0,0,0
17:17:04:7926,1,0,0,0,0,0
17:17:04:7936,1,0,0,0,0,0
17:17:04:7946,1,0,0,0,0,0
17:17:04:7956,1,0,0,0,0,0
17:17:04:7966,1,0,0,0,0,0
17:17:04:7976,1,0,0,0,0,0
17:17:04:7986,1,0,0,0,0,0
17:17:04:7996,1,0,0,0,0,0
17:17:04:8006,1,0,0,0,0,0
17:17:04:8016,1,0,0,0,0,0
17:17:04:8026,1,0,0,0,0,0
17:17:04:8036,1,0,0,0,0,0
17:17:04:8046,1,0,0,0,0,0
17:17:04:8056,1,0,0,0,0,0
17:17:04:8066,1,0,0,0,0,0
17:17:04:8076,1,0,0,0,0,0
17:17:04:8086,1,0,0,0,0,0
17:17:04:8096,1,0,0,0,0,0
17:17:04:8106,1,0,0,0,0,0
17:17:04:8116,1,0,0,0,0,0
17:17:04:8126,1,0,0,0,0,0
17:17:04:8136,1,0,0,0,0,0
17:17:04:8146,1,0,0,0,0,0
17:17:04:8156,1,0,0,0,0,0
17:17:04:8166,1,0,0,0,0,0
17:17:04:8176,1,0,0,0,0,0
17:17:04:8186,1,0,0,0,0,0
17:17:04:8196,1,0,0,0,0,0
17:17:04:8206,1,0,0,0,0,0
17:17:04:8216,1,0,0,0,0,0
17:17:04:8226,1,0,0,0,0,0
17:17:04:8236,1,0,0,0,0,0
17:17:04:8246,1,0,0,0,0,0
17:17:04:8256,1,0,0,0,0,0
17:17:04:8266,1,0,0,0,0,0
17:17:04:8276,1,0,0,0,0,0
17:17:04:8286,1,0,0,0,0,0
17:17:04:8296,1,0,0,0,0,0
17:17:04:8306,1,0,0,0,0,0
17:17:04:8316,1,0,0,0,0,0
17:17:04:8326,1,0,0,0,0,0
17:17:04:8336,1,0,0,0,0,0
17:17:04:8346,1,0,0,0,0,0
17:17:04:8356,1,0,0,0,0,0
17:17:04:8366,1,0,0,0,0,0
17:17:04:8376,1,0,0,0,0,0
17:17:04:8386,1,0,0,0,0,0
17:17:04:8396,1,0,0,0,0,0
17:17:04:8406,1,0,0,0,0,0
17:17:04:8416,1,0,0,0,0,0
17:17:04:8426,1,0,0,0,0,0
17:17:04:8436,1,0,0,0,0,0
17:17:04:8446,1,0,0,0,0,0
17:17:04:8456,1,0,0,0,0,0
17:17:04:8466,1,0,0,0,0,0
17:17:04:8476,1,0,0,0,0,0
17:17:04:8486,1,0,0,0,0,0
17:17:04:8496,1,0,0,0,0,0
17:17:04:8506,1,0,0,0,0,0
17:17:04:8516,1,0,0,0,0,0
17:17:04:8526,1,0,0,0,0,0
17:17:04:8536,1,0,0,0,0,0
17:17:04:8546,1,0,0,0,0,0
17:17:04:8556,1,0,0,0,0,0
17:17:04:8566,1,0,0,0,0,0
17:17:04:8576,1,0,0,0,0,0
17:17:04:8586,1,0,0,0,0,0
17:17:04:8596,1,0,0,0,0,0
17:17:04:8606,1,0,0,0,0,0
17:17:04:8616,1,0,0,0,0,0
17:17:04:8626,1,0,0,0,0,0
17:17:04:8636,1,0,0,0,0,0
17:17:04:8646,1,0,0,0,0,0
17:17:04:8656,1,0,0,0,0,0
17:17:04:8666,1,0,0,0,0,0
17:17:04:8676,1,0,0,0,0,0
17:17:04:8686,1,0,0,0,0,0
17:17:04:8696,1,0,0,0,0,0
17:17:04:8706,1,0,0,0,0,0
17:17:04:8716,1,0,0,0,0,0
17:17:04:8726,1,0,0,0,0,0
17:17:04:8736,1,0,0,0,0,0
17:17:04:8746,1,0,0,0,0,0
17:17:04:8756,1,0,0,0,0,0
17:17:04:8766,1,0,0,0,0,0
17:17:04:8776,1,0,0,0,0,0
17:17:04:8786,1,0,0,0,0,0
17:17:04:8796,1,0,0,0,0,0
17:17:04:8806,1,0,0,0,0,0
17:17:04:8816,1,0,0,0,0,0
17:17:04:8826,1,0,0,0,0,0
17:17:04:8836,1,0,0,0,0,0
17:17:04:8846,1,0,0,0,0,0
17:17:04:8856,1,0,0,0,0,0
17:17:04:8866,1,0,0,0,0,0
17:17:04:8876,1,0,0,0,0,0
17:17:04:8886,1,0,0,0,0,0
17:17:04:8896,1,0,0,0,0,0
17:17:04:8906,1,0,0,0,0,0
17:17:04:8916,1,0,0,0,0,0
17:17:04:8926,1,0,0,0,0,0
17:17:04:8936,1,0,0,0,0,0
17:17:04:8946,1,0,0,0,0,0
17:17:04:8956,1,0,0,0,0,0
17:17:04:8966,1,0,0,0,0,0
17:17:04:8976,1,0,0,0,0,0
17:17:04:8986,1,0,0,0,0,0
17:17:04:8996,1,0,0,0,0,0
17:17:04:9006,1,0,0,0,0,0
17:17:04:9016,1,0,0,0,0,0
17:17:04:9026,1,0,0,0,0,0
17:17:04:9036,1,0,0,0,0,0
17:17:04:9046,1,0,0,0,0,0
17:17:04:9056,1,0,0,0,0,0
17:17:04:9066,1,0,0,0,0,0
17:17:04:9076,1,0,0,0,0,0
17:17:04:9086,1,0,0,0,0,0
17:17:04:9096,1,0,0,0,0,0
17:17:04:9106,1,0,0,0,0,0
17:17:04:9116,1,0,0,0,0,0
17:17:04:9126,1,0,0,0,0,0
17:17:04:9136,1,0,0,0,0,0
17:17:04:9146,1,0,0,0,0,0
17:17:04:9156,1,0,0,0,0,0
17:17:04:9166,1,0,0,0,0,0
17:17:04:9176,1,0,0,0,0,0
17:17:04:9186,1,0,0,0,0,0
17:17:04:9196,1,0,0,0,0,0
17:17:04:9206,1,0,0,0,0,0
17:17:04:9216,1,0,0,0,0,0
17:17:04:9226,1,0,0,0,0,0
17:17:04:9236,1,0,0,0,0,0
17:17:04:9246,1,0,0,0,0,0
17:17:04:9256,1,0,0,0,0,0
17:17:04:9266,1,0,0,0,0,0
17:17:04:9276,1,0,0,0,0,0
17:17:04:9286,1,0,0,0,0,0
17:17:04:9296,1,0,0,0,0,0
17:17:04:9306,1,0,0,0,0,0
17:17:04:9316,1,0,0,0,0,0
17:17:04:9326,1,0,0,0,0,0
17:17:04:9336,1,0,0,0,0,0
17:17:04:9346,1,0,0,0,0,0
17:17:04:9356,1,0,0,0,0,0
17:17:04:9366,1,0,0,0,0,0
17:17:04:9376,1,0,0,0,0,0
17:17:04:9386,1,0,0,0,0,0
17:17:04:9396,1,0,0,0,0,0
17:17:04:9406,1,0,0,0,0,0
17:17:04:9416,1,0,0,0,0,0
17:17:04:9426,1,0,0,0,0,0
17:17:04:9436,1,0,0,0,0,0
17:17:04:9446,1,0,0,0,0,0
17:17:04:9456,1,0,0,0,0,0
17:17:04:9466,1,0,0,0,0,0
17:17:04:9476,1,0,0,0,0,0
17:17:04:9486,1,0,0,0,0,0
17:17:04:9496,1,0,0,0,0,0
17:17:04:9506,1,0,0,0,0,0
17:17:04:9516,1,0,0,0,0,0
17:17:04:9526,1,0,0,0,0,0
17:17:04:9536,1,0,0,0,0,0
17:17:04:9546,1,0,0,0,0,0
17:17:04:9556,1,0,0,0,0,0
17:17:04:9566,1,0,0,0,0,0
17:17:04:9576,1,0,0,0,0,0
17:17:04:9586,1,0,0,0,0,0
